SYMBOL	cluster	uniprot	ENSEMBL	GENENAME	GO_terms	GO_names	pbc	p_value	present_median	present_average	present_consistency	xabsent_median	xabsent_average	xabsent_consistency
WAPL	I14_OG011452	Q7Z5K2	ENSG00000062650	WAPL cohesin release factor	GO:0000070; GO:0000775; GO:0000785; GO:0005515; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0008156; GO:0035562; GO:0043231; GO:0045171; GO:0045875; GO:0051301; GO:0071168; GO:0072686; GO:0140083	mitotic sister chromatid segregation; chromosome, centromeric region; chromatin; protein binding; nucleus; nucleoplasm; chromosome; cytoplasm; cytosol; negative regulation of DNA replication; negative regulation of chromatin binding; intracellular membrane-bounded organelle; intercellular bridge; negative regulation of sister chromatid cohesion; cell division; protein localization to chromatin; mitotic spindle; ATP-dependent protein-DNA unloader activity	0.4858	0.01041	0	0.3181818181818182	0.36363636363636365	0.0	0.0	0.0
WASHC2A	I14_OG008460	Q641Q2	ENSG00000099290	WASH complex subunit 2A	GO:0005515; GO:0005730; GO:0005769; GO:0005829; GO:0005886; GO:0015031; GO:0016197; GO:0031901; GO:0034315; GO:0036010; GO:0042147; GO:0043231; GO:0071203; GO:1901981; GO:1905394	protein binding; nucleolus; early endosome; cytosol; plasma membrane; protein transport; endosomal transport; early endosome membrane; regulation of Arp2/3 complex-mediated actin nucleation; protein localization to endosome; retrograde transport, endosome to Golgi; intracellular membrane-bounded organelle; WASH complex; phosphatidylinositol phosphate binding; retromer complex binding	0.4411	0.01431	0.5	0.5454545454545454	0.6363636363636364	0.0	0.15625	0.1875
WASHC2C	I14_OG008460	Q9Y4E1	ENSG00000172661	WASH complex subunit 2C	GO:0005515; GO:0005546; GO:0005547; GO:0005730; GO:0005768; GO:0005769; GO:0005829; GO:0005886; GO:0010314; GO:0015031; GO:0016197; GO:0031901; GO:0032266; GO:0032456; GO:0034315; GO:0036010; GO:0042147; GO:0043231; GO:0043325; GO:0070273; GO:0071203; GO:0080025; GO:1900024; GO:1901981; GO:1905394; GO:2000813	protein binding; phosphatidylinositol-4,5-bisphosphate binding; phosphatidylinositol-3,4,5-trisphosphate binding; nucleolus; endosome; early endosome; cytosol; plasma membrane; phosphatidylinositol-5-phosphate binding; protein transport; endosomal transport; early endosome membrane; phosphatidylinositol-3-phosphate binding; endocytic recycling; regulation of Arp2/3 complex-mediated actin nucleation; protein localization to endosome; retrograde transport, endosome to Golgi; intracellular membrane-bounded organelle; phosphatidylinositol-3,4-bisphosphate binding; phosphatidylinositol-4-phosphate binding; WASH complex; phosphatidylinositol-3,5-bisphosphate binding; regulation of substrate adhesion-dependent cell spreading; phosphatidylinositol phosphate binding; retromer complex binding; negative regulation of barbed-end actin filament capping	0.4411	0.01431	0.5	0.5454545454545454	0.6363636363636364	0.0	0.15625	0.1875
WASHC3	I14_OG006939	Q9Y3C0	ENSG00000120860	WASH complex subunit 3	GO:0005515; GO:0006887; GO:0015031; GO:0016197; GO:0030041; GO:0031901; GO:0034315; GO:0071203	protein binding; exocytosis; protein transport; endosomal transport; actin filament polymerization; early endosome membrane; regulation of Arp2/3 complex-mediated actin nucleation; WASH complex	0.3695	0.04563	0	0.45454545454545453	0.4545454545454546	0.0	0.125	0.125
WASHC4	I14_OG004480	Q2M389	ENSG00000136051	WASH complex subunit 4	GO:0005515; GO:0005654; GO:0005768; GO:0007032; GO:0015031; GO:0016197; GO:0031083; GO:0031901; GO:0034315; GO:0050890; GO:0050905; GO:0061635; GO:0071203; GO:0140591; GO:0140894	protein binding; nucleoplasm; endosome; endosome organization; protein transport; endosomal transport; BLOC-1 complex; early endosome membrane; regulation of Arp2/3 complex-mediated actin nucleation; cognition; neuromuscular process; regulation of protein complex stability; WASH complex; nuclear envelope budding; endolysosomal toll-like receptor signaling pathway	0.4558	0.03201	1	0.6818181818181818	0.7272727272727273	0.0	0.25	0.3125
WASHC5	I14_OG004481	Q12768	ENSG00000164961	WASH complex subunit 5	GO:0001556; GO:0005515; GO:0005654; GO:0005768; GO:0005769; GO:0005783; GO:0005829; GO:0007032; GO:0007040; GO:0010976; GO:0015031; GO:0016197; GO:0030041; GO:0031503; GO:0031901; GO:0034315; GO:0040038; GO:0043025; GO:0051125; GO:0071203; GO:0090306; GO:0097494; GO:0140285	oocyte maturation; protein binding; nucleoplasm; endosome; early endosome; endoplasmic reticulum; cytosol; endosome organization; lysosome organization; positive regulation of neuron projection development; protein transport; endosomal transport; actin filament polymerization; protein-containing complex localization; early endosome membrane; regulation of Arp2/3 complex-mediated actin nucleation; polar body extrusion after meiotic divisions; neuronal cell body; regulation of actin nucleation; WASH complex; meiotic spindle assembly; regulation of vesicle size; endosome fission	0.4558	0.031	1	0.6818181818181818	0.7272727272727273	0.0	0.25	0.3125
WDR11	I14_OG011435	Q9BZH6	ENSG00000120008	WD repeat domain 11	GO:0005515; GO:0005634; GO:0005737; GO:0005765; GO:0005802; GO:0005829; GO:0005930; GO:0006886; GO:0007507; GO:0008589; GO:0015630; GO:0016020; GO:0031410; GO:0035264; GO:0036064; GO:0060271; GO:0060322; GO:0099041	protein binding; nucleus; cytoplasm; lysosomal membrane; trans-Golgi network; cytosol; axoneme; intracellular protein transport; heart development; regulation of smoothened signaling pathway; microtubule cytoskeleton; membrane; cytoplasmic vesicle; multicellular organism growth; ciliary basal body; cilium assembly; head development; vesicle tethering to Golgi	0.3695	0.0484	0.0	0.45454545454545453	0.4545454545454546	0.0	0.125	0.125
WDR27	I14_OG006000	A2RRH5	ENSG00000184465	WD repeat domain 27	GO:0005515; GO:0005654	protein binding; nucleoplasm	0.533	0.00318	1.0	0.6363636363636364	0.6363636363636364	0.0	0.125	0.125
WDR54	I60_OG000966	Q9H977	ENSG00000005448	WD repeat domain 54	GO:0002091; GO:0005515; GO:0005737; GO:0005886; GO:0007338; GO:0007342; GO:0031514; GO:0031982; GO:0042058; GO:0042803; GO:0043231; GO:0043408	negative regulation of receptor internalization; protein binding; cytoplasm; plasma membrane; single fertilization; fusion of sperm to egg plasma membrane involved in single fertilization; motile cilium; vesicle; regulation of epidermal growth factor receptor signaling pathway; protein homodimerization activity; intracellular membrane-bounded organelle; regulation of MAPK cascade	0.3458	1e-04	1	1.0	1.0	1.0	0.75	0.75
WDR62	I14_OG001355	O43379	ENSG00000075702	WD repeat domain 62	GO:0000922; GO:0002052; GO:0005515; GO:0005634; GO:0005813; GO:0005814; GO:0005829; GO:0007052; GO:0007099; GO:0021987; GO:0022008; GO:0034451; GO:0045664; GO:0046605; GO:2001224	spindle pole; positive regulation of neuroblast proliferation; protein binding; nucleus; centrosome; centriole; cytosol; mitotic spindle organization; centriole replication; cerebral cortex development; neurogenesis; centriolar satellite; regulation of neuron differentiation; regulation of centrosome cycle; positive regulation of neuron migration	0.4905	0.04543	1	1.0	1.0	1.0	0.5625	0.5625
WDR81	I14_OG009453	Q562E7	ENSG00000167716	WD repeat domain 81	GO:0000421; GO:0005515; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0007005; GO:0010008; GO:0031901; GO:0031902; GO:0035014; GO:0035973; GO:0045022; GO:0050821; GO:0070530; GO:0141039	autophagosome membrane; protein binding; mitochondrion; lysosomal membrane; cytosol; ubiquitin-dependent protein catabolic process; mitochondrion organization; endosome membrane; early endosome membrane; late endosome membrane; phosphatidylinositol 3-kinase regulator activity; aggrephagy; early endosome to late endosome transport; protein stabilization; K63-linked polyubiquitin modification-dependent protein binding; phosphatidylinositol 3-kinase inhibitor activity	0.533	0.00861	1.0	0.6363636363636364	0.6363636363636364	0.0	0.125	0.125
WDR81	I14_OG009453	Q562E7	ENSG00000276021	WD repeat domain 81	GO:0000421; GO:0005515; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0007005; GO:0010008; GO:0031901; GO:0031902; GO:0035014; GO:0035973; GO:0045022; GO:0050821; GO:0070530; GO:0141039	autophagosome membrane; protein binding; mitochondrion; lysosomal membrane; cytosol; ubiquitin-dependent protein catabolic process; mitochondrion organization; endosome membrane; early endosome membrane; late endosome membrane; phosphatidylinositol 3-kinase regulator activity; aggrephagy; early endosome to late endosome transport; protein stabilization; K63-linked polyubiquitin modification-dependent protein binding; phosphatidylinositol 3-kinase inhibitor activity	0.533	0.00861	1.0	0.6363636363636364	0.6363636363636364	0.0	0.125	0.125
WDR83OS	I14_OG004778	Q9Y284	ENSG00000105583	WD repeat domain 83 opposite strand	GO:0005515; GO:0005789; GO:0006457; GO:0044183; GO:0045048; GO:0101031; GO:0160063; GO:0160064	protein binding; endoplasmic reticulum membrane; protein folding; protein folding chaperone; protein insertion into ER membrane; protein folding chaperone complex; multi-pass transmembrane protein insertion into ER membrane; multi-pass translocon complex	0.5082	0.01398	1	0.6818181818181818	0.7272727272727273	0.0	0.1875	0.1875
WDR86	I14_OG006015	Q86TI4	ENSG00000187260	WD repeat domain 86	NA	NA	0.334	0.00123	1	1.0	1.0	1.0	0.78125	0.8125
WDR91	I14_OG005637	A4D1P6	ENSG00000105875	WD repeat domain 91	GO:0005515; GO:0005829; GO:0010008; GO:0031901; GO:0031902; GO:0035014; GO:0042176; GO:0045022; GO:0051898; GO:0141039	protein binding; cytosol; endosome membrane; early endosome membrane; late endosome membrane; phosphatidylinositol 3-kinase regulator activity; regulation of protein catabolic process; early endosome to late endosome transport; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; phosphatidylinositol 3-kinase inhibitor activity	0.6447	0.00052	1	0.5454545454545454	0.5454545454545454	0.0	0.0	0.0
WWOX	I60_OG000021	Q9NZC7	ENSG00000186153	WW domain containing oxidoreductase	GO:0001649; GO:0003713; GO:0005515; GO:0005634; GO:0005737; GO:0005739; GO:0005764; GO:0005794; GO:0005829; GO:0005886; GO:0005902; GO:0016055; GO:0016491; GO:0019899; GO:0030178; GO:0042802; GO:0045944; GO:0048705; GO:0071560; GO:0072332; GO:0090575; GO:0097191; GO:2001238; GO:2001241	osteoblast differentiation; transcription coactivator activity; protein binding; nucleus; cytoplasm; mitochondrion; lysosome; Golgi apparatus; cytosol; plasma membrane; microvillus; Wnt signaling pathway; oxidoreductase activity; enzyme binding; negative regulation of Wnt signaling pathway; identical protein binding; positive regulation of transcription by RNA polymerase II; skeletal system morphogenesis; cellular response to transforming growth factor beta stimulus; intrinsic apoptotic signaling pathway by p53 class mediator; RNA polymerase II transcription regulator complex; extrinsic apoptotic signaling pathway; positive regulation of extrinsic apoptotic signaling pathway; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.2932	0.00026	1	1.0	1.0	1.0	0.8125	0.8125
XDH	I14_OG000686	P47989	ENSG00000158125	xanthine dehydrogenase	GO:0000255; GO:0001933; GO:0001937; GO:0004854; GO:0004855; GO:0005506; GO:0005515; GO:0005615; GO:0005777; GO:0005829; GO:0006147; GO:0006148; GO:0006149; GO:0006154; GO:0006157; GO:0006161; GO:0006196; GO:0006204; GO:0007595; GO:0009114; GO:0009115; GO:0010629; GO:0016226; GO:0016529; GO:0042803; GO:0043546; GO:0043605; GO:0045602; GO:0046038; GO:0046055; GO:0046059; GO:0050660; GO:0051537; GO:0051898; GO:0070674; GO:0070675; GO:0071949; GO:1900745; GO:1900747; GO:2000379; GO:2001213	allantoin metabolic process; negative regulation of protein phosphorylation; negative regulation of endothelial cell proliferation; xanthine dehydrogenase activity; xanthine oxidase activity; iron ion binding; protein binding; extracellular space; peroxisome; cytosol; guanine catabolic process; inosine catabolic process; deoxyinosine catabolic process; adenosine catabolic process; deoxyadenosine catabolic process; deoxyguanosine catabolic process; AMP catabolic process; IMP catabolic process; lactation; hypoxanthine catabolic process; xanthine catabolic process; negative regulation of gene expression; iron-sulfur cluster assembly; sarcoplasmic reticulum; protein homodimerization activity; molybdopterin cofactor binding; amide catabolic process; negative regulation of endothelial cell differentiation; GMP catabolic process; dGMP catabolic process; dAMP catabolic process; flavin adenine dinucleotide binding; 2 iron, 2 sulfur cluster binding; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; hypoxanthine dehydrogenase activity; hypoxanthine oxidase activity; FAD binding; positive regulation of p38MAPK cascade; negative regulation of vascular endothelial growth factor signaling pathway; positive regulation of reactive oxygen species metabolic process; negative regulation of vasculogenesis	0.4382	0.02746	1.0	0.8181818181818182	0.8181818181818181	0.0	0.375	0.375
ZAN	I14_OG000738	Q9Y493	ENSG00000146839	zonadhesin	GO:0005615; GO:0005886; GO:0007339; GO:0031012; GO:0098609	extracellular space; plasma membrane; binding of sperm to zona pellucida; extracellular matrix; cell-cell adhesion	0.4524	0.01249	1.0	0.5454545454545454	0.5454545454545454	0.0	0.125	0.125
ZBTB21	I14_OG006826	Q9ULJ3	ENSG00000173276	zinc finger and BTB domain containing 21	GO:0000122; GO:0000981; GO:0001227; GO:0005515; GO:0005634; GO:0005654; GO:0005829; GO:0006357; GO:0008327; GO:0031208; GO:0042802; GO:0045892; GO:0046872	negative regulation of transcription by RNA polymerase II; DNA-binding transcription factor activity, RNA polymerase II-specific; DNA-binding transcription repressor activity, RNA polymerase II-specific; protein binding; nucleus; nucleoplasm; cytosol; regulation of transcription by RNA polymerase II; methyl-CpG binding; POZ domain binding; identical protein binding; negative regulation of DNA-templated transcription; metal ion binding	0.4524	0.00062	1.0	0.5454545454545454	0.5454545454545454	0.0	0.125	0.125
ZBTB32	I14_OG006192	Q9Y2Y4	ENSG00000011590	zinc finger and BTB domain containing 32	GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0001817; GO:0002682; GO:0003677; GO:0005515; GO:0005634; GO:0005654; GO:0008270; GO:1990837	negative regulation of transcription by RNA polymerase II; chromatin; RNA polymerase II cis-regulatory region sequence-specific DNA binding; DNA-binding transcription factor activity, RNA polymerase II-specific; DNA-binding transcription repressor activity, RNA polymerase II-specific; regulation of cytokine production; regulation of immune system process; DNA binding; protein binding; nucleus; nucleoplasm; zinc ion binding; sequence-specific double-stranded DNA binding	0.4264	0.03667	0	0.2727272727272727	0.2727272727272727	0.0	0.0	0.0
ZC3HAV1	I14_OG001062	Q7Z2W4	ENSG00000105939	zinc finger CCCH-type containing, antiviral 1	GO:0003723; GO:0005515; GO:0005634; GO:0005737; GO:0005764; GO:0005770; GO:0005829; GO:0009615; GO:0032481; GO:0032727; GO:0032728; GO:0043123; GO:0045071; GO:0045087; GO:0045296; GO:0046872; GO:0051607; GO:0061014; GO:1900246	RNA binding; protein binding; nucleus; cytoplasm; lysosome; late endosome; cytosol; response to virus; positive regulation of type I interferon production; positive regulation of interferon-alpha production; positive regulation of interferon-beta production; positive regulation of canonical NF-kappaB signal transduction; negative regulation of viral genome replication; innate immune response; cadherin binding; metal ion binding; defense response to virus; positive regulation of mRNA catabolic process; positive regulation of RIG-I signaling pathway	0.5697	1e-05	0.5	0.5454545454545454	0.6363636363636364	0.0	0.0625	0.0625
ZC3HAV1L	I14_OG001062	Q96H79	ENSG00000146858	ZC3HAV1 like	GO:0005829	cytosol	0.5697	1e-05	0.5	0.5454545454545454	0.6363636363636364	0.0	0.0625	0.0625
ZC4H2	I14_OG010440	Q9NQZ6	ENSG00000126970	zinc finger C4H2-type containing	GO:0003358; GO:0005515; GO:0005634; GO:0005737; GO:0006513; GO:0007399; GO:0007528; GO:0021522; GO:0032991; GO:0043025; GO:0045211; GO:0045666; GO:0046872; GO:0051091; GO:2000677	noradrenergic neuron development; protein binding; nucleus; cytoplasm; protein monoubiquitination; nervous system development; neuromuscular junction development; spinal cord motor neuron differentiation; protein-containing complex; neuronal cell body; postsynaptic membrane; positive regulation of neuron differentiation; metal ion binding; positive regulation of DNA-binding transcription factor activity; regulation of transcription regulatory region DNA binding	0.3411	0.035	0	0.18181818181818182	0.18181818181818177	0.0	0.0	0.0
