ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
7641	ENSG00000173540.14	GMPPB	chr3	-	NA	NA	NA	NA	NA	NA	7641	101,172,154	11,34,18	53,51,108	33,14,43	366	149	2.82699638847e-5	2.7870002980865e-4	0.789,0.673,0.777	0.395,0.597,0.506	0.247	NA	NA	NA	NA	RI	chr3|-|49722595|49723114|49722595|49722754|49722971|49723114	2.7870002980865e-4	0.247	0.7463333333333334	0.49933333333333335	792	NA	NA	NA	NA	49722595	49722754	49722971	49723114	NA	NA	NA	NA	NA	NA	NA	49722595	49723114	39,72,85,7,13,40	40,41,32,27,25,28	22,59,37,19,13,40	11,34,18,33,14,43	NA	NA	NA	NA	NA	7641	chr3	-	NA	NA	NA	NA	NA	NA	7641	81,144,266	31,47,27	42,94,86	22,33,39	366	149	0.0373266905944	0.10204431167930356	0.515,0.555,0.8	0.437,0.537,0.473	0.141	NA	NA	NA	NA	0.10204431167930356	0.141	0.6233333333333334	0.48233333333333334	912	NA	NA	NA	NA	49722595	49722754	49722971	49723114	NA	NA	NA	NA	NA	NA	NA	49722595	49723114	34,26,124,9,51,42	12,56,78,25,25,38	35,62,64,8,18,6	31,47,27,22,33,39	NA	NA	NA	NA	NA
7686	ENSG00000004059.11	ARF5	chr7	+	NA	NA	NA	NA	NA	NA	7686	789,858,983	50,91,46	378,622,741	65,88,82	620	149	5.08979077722e-5	4.5830538980782e-4	0.791,0.694,0.837	0.583,0.629,0.685	0.142	NA	NA	NA	NA	RI	chr7|+|127589484|127590137|127589484|127589594|127590065|127590137	4.5830538980782e-4	0.142	0.774	0.6323333333333333	4793	NA	NA	NA	NA	127589484	127589594	127590065	127590137	NA	NA	NA	NA	NA	NA	NA	127589484	127590137	57,79,72,26,42,52	76,98,116,47,63,66	656,681,795,305,517,623	50,91,46,65,88,82	NA	NA	NA	NA	NA	7686	chr7	+	NA	NA	NA	NA	NA	NA	7686	585,846,909	99,61,74	340,379,571	36,32,67	620	149	0.893281727945	1	0.587,0.769,0.747	0.694,0.74,0.672	-0.001	NA	NA	NA	NA	1	-0.001	0.701	0.702	3999	NA	NA	NA	NA	127589484	127589594	127590065	127590137	NA	NA	NA	NA	NA	NA	NA	127589484	127590137	70,76,47,30,52,50	43,105,110,35,53,44	472,665,752,275,274,477	99,61,74,36,32,67	NA	NA	NA	NA	NA
7717	ENSG00000131748.16	STARD3	chr17	+	NA	NA	NA	NA	NA	NA	7717	426,366,356	129,115,131	162,180,176	94,89,116	527	149	4.82611183705e-6	6.178229182628518e-5	0.483,0.474,0.434	0.328,0.364,0.3	0.133	NA	NA	NA	NA	RI	chr17|+|39657972|39658522|39657972|39658026|39658404|39658522	6.178229182628518e-5	0.133	0.46366666666666667	0.33066666666666666	2340	NA	NA	NA	NA	39657972	39658026	39658404	39658522	NA	NA	NA	NA	NA	NA	NA	39657972	39658522	53,73,39,23,32,62	127,74,112,44,55,50	246,219,205,95,93,64	129,115,131,94,89,116	NA	NA	NA	NA	NA	7717	chr17	+	NA	NA	NA	NA	NA	NA	7717	290,361,392	43,82,149	132,199,206	72,52,59	527	149	0.142809885012	0.29254711519249255	0.656,0.555,0.427	0.341,0.52,0.497	0.093	NA	NA	NA	NA	0.29254711519249255	0.093	0.546	0.45266666666666666	2037	NA	NA	NA	NA	39657972	39658026	39658404	39658522	NA	NA	NA	NA	NA	NA	NA	39657972	39658522	26,56,88,11,20,26	106,121,108,62,72,60	158,184,196,59,107,120	43,82,149,72,52,59	NA	NA	NA	NA	NA
7721	ENSG00000182809.11	CRIP2	chr14	+	NA	NA	NA	NA	NA	NA	7721	6,2,20	5,4,11	0,0,1	3,15,4	238	149	1.88053251859e-8	4.418170652871219e-7	0.429,0.238,0.532	0.0,0.0,0.135	0.355	NA	NA	NA	NA	RI	chr14|+|105478265|105478507|105478265|105478360|105478449|105478507	4.418170652871219e-7	0.355	0.39966666666666667	0.045	71	NA	NA	NA	NA	105478265	105478360	105478449	105478507	NA	NA	NA	NA	NA	NA	NA	105478265	105478507	2,2,4,0,0,1	4,0,16,0,0,0	0,0,0,0,0,0	5,4,11,3,15,4	NA	NA	NA	NA	NA	7721	chr14	+	NA	NA	NA	NA	NA	NA	7721	0,1,10	2,3,5	0,0,6	3,13,0	238	149	0.232974257364	0.42275587146069593	0.0,0.173,0.556	0.0,0.0,1.0	-0.09	NA	NA	NA	NA	0.42275587146069593	-0.09	0.24300000000000002	0.33333333333333337	43	NA	NA	NA	NA	105478265	105478360	105478449	105478507	NA	NA	NA	NA	NA	NA	NA	105478265	105478507	0,1,3,0,0,6	0,0,8,0,0,3	0,0,0,0,0,0	2,3,5,3,13,0	NA	NA	NA	NA	NA
7770	ENSG00000164896.21	FASTK	chr7	-	NA	NA	NA	NA	NA	NA	7770	839,779,925	110,154,125	414,496,688	97,155,150	368	149	5.62695474838e-5	4.950428481645e-4	0.755,0.672,0.75	0.633,0.564,0.65	0.11	NA	NA	NA	NA	RI	chr7|-|151077309|151077780|151077309|151077401|151077620|151077780	4.950428481645e-4	0.11	0.7256666666666667	0.6156666666666667	4932	NA	NA	NA	NA	151077309	151077401	151077620	151077780	NA	NA	NA	NA	NA	NA	NA	151077309	151077780	333,311,399,140,173,240	124,159,157,55,77,113	382,309,369,219,246,335	110,154,125,97,155,150	NA	NA	NA	NA	NA	7770	chr7	-	NA	NA	NA	NA	NA	NA	7770	639,1051,1036	122,176,219	405,506,550	115,62,161	368	149	0.421585433909	0.6524354891349893	0.68,0.707,0.657	0.588,0.768,0.58	0.036	NA	NA	NA	NA	0.6524354891349893	0.036	0.6813333333333333	0.6453333333333333	5042	NA	NA	NA	NA	151077309	151077401	151077620	151077780	NA	NA	NA	NA	NA	NA	NA	151077309	151077780	205,350,471,167,221,203	125,164,204,56,73,109	309,537,361,182,212,238	122,176,219,115,62,161	NA	NA	NA	NA	NA
7773	ENSG00000106617.16	PRKAG2	chr7	-	NA	NA	NA	NA	NA	NA	7773	63,52,37	40,53,57	2,39,16	25,50,39	485	149	0.00173285774328	0.00867419076064731	0.326,0.232,0.166	0.024,0.193,0.112	0.132	NA	NA	NA	NA	RI	chr7|-|151565345|151565885|151565345|151565383|151565719|151565885	0.00867419076064731	0.132	0.24133333333333334	0.10966666666666668	473	NA	NA	NA	NA	151565345	151565383	151565719	151565885	NA	NA	NA	NA	NA	NA	NA	151565345	151565885	8,8,3,0,0,5	32,3,14,0,8,11	23,41,20,2,31,0	40,53,57,25,50,39	NA	NA	NA	NA	NA	7773	chr7	-	NA	NA	NA	NA	NA	NA	7773	33,18,65	11,22,47	15,29,5	20,20,35	485	149	0.016523594121	0.05345007714311649	0.48,0.201,0.298	0.187,0.308,0.042	0.147	NA	NA	NA	NA	0.05345007714311649	0.147	0.3263333333333333	0.179	320	NA	NA	NA	NA	151565345	151565383	151565719	151565885	NA	NA	NA	NA	NA	NA	NA	151565345	151565885	0,5,4,1,0,0	16,4,40,11,17,1	17,9,21,3,12,4	11,22,47,20,20,35	NA	NA	NA	NA	NA
7814	ENSG00000155975.10	VPS37A	chr8	+	NA	NA	NA	NA	NA	NA	7814	21,5,12	21,15,51	3,2,2	26,26,16	226	149	2.69616161036e-4	0.0018830140085111	0.397,0.18,0.134	0.071,0.048,0.076	0.172	NA	NA	NA	NA	RI	chr8|+|17280238|17280443|17280238|17280297|17280374|17280443	0.0018830140085111	0.172	0.23700000000000002	0.065	200	NA	NA	NA	NA	17280238	17280297	17280374	17280443	NA	NA	NA	NA	NA	NA	NA	17280238	17280443	21,0,11,2,0,2	10,5,4,2,2,0	0,0,0,0,0,0	21,15,51,26,26,16	NA	NA	NA	NA	NA	7814	chr8	+	NA	NA	NA	NA	NA	NA	7814	9,7,15	38,51,59	5,9,15	17,38,37	226	149	0.199207412996	0.3771202404648414	0.135,0.083,0.144	0.162,0.135,0.211	-0.049	NA	NA	NA	NA	0.3771202404648414	-0.049	0.12066666666666667	0.16933333333333334	300	NA	NA	NA	NA	17280238	17280297	17280374	17280443	NA	NA	NA	NA	NA	NA	NA	17280238	17280443	7,4,7,0,4,7	8,7,8,5,5,8	0,0,0,0,0,0	38,51,59,17,38,37	NA	NA	NA	NA	NA
7821	ENSG00000214655.11	ZSWIM8	chr10	+	NA	NA	NA	NA	NA	NA	7821	331,271,331	190,149,158	143,257,246	144,185,225	406	149	2.3362774051e-5	2.367942652574e-4	0.39,0.4,0.435	0.267,0.338,0.286	0.111	NA	NA	NA	NA	RI	chr10|+|73800639|73801195|73800639|73800759|73801016|73801195	2.367942652574e-4	0.111	0.4083333333333333	0.297	2630	NA	NA	NA	NA	73800639	73800759	73801016	73801195	NA	NA	NA	NA	NA	NA	NA	73800639	73801195	64,56,27,18,30,62	188,159,207,89,169,132	79,56,97,36,58,52	190,149,158,144,185,225	NA	NA	NA	NA	NA	7821	chr10	+	NA	NA	NA	NA	NA	NA	7821	244,260,353	139,234,217	134,192,179	81,164,173	406	149	0.232838674577	0.42275170973669163	0.392,0.29,0.374	0.378,0.301,0.275	0.034	NA	NA	NA	NA	0.42275170973669163	0.034	0.352	0.318	2370	NA	NA	NA	NA	73800639	73800759	73801016	73801195	NA	NA	NA	NA	NA	NA	NA	73800639	73801195	56,34,40,23,37,40	136,136,265,87,110,95	52,90,48,24,45,44	139,234,217,81,164,173	NA	NA	NA	NA	NA
7838	ENSG00000120896.14	SORBS3	chr8	+	NA	NA	NA	NA	NA	NA	7838	219,204,199	125,162,120	28,41,68	26,58,90	257	149	6.23899626853e-5	5.4497899029381e-4	0.504,0.422,0.49	0.384,0.291,0.305	0.145	NA	NA	NA	NA	RI	chr8|+|22566660|22566868|22566660|22566713|22566821|22566868	5.4497899029381e-4	0.145	0.472	0.32666666666666666	1340	NA	NA	NA	NA	22566660	22566713	22566821	22566868	NA	NA	NA	NA	NA	NA	NA	22566660	22566868	101,90,70,15,10,20	146,140,159,15,36,48	10,10,0,0,0,0	125,162,120,26,58,90	NA	NA	NA	NA	NA	7838	chr8	+	NA	NA	NA	NA	NA	NA	7838	85,168,191	90,156,150	42,85,40	55,70,63	257	149	0.145469863712	0.29648751500397164	0.354,0.384,0.425	0.307,0.413,0.269	0.058	NA	NA	NA	NA	0.29648751500397164	0.058	0.38766666666666666	0.32966666666666666	1195	NA	NA	NA	NA	22566660	22566713	22566821	22566868	NA	NA	NA	NA	NA	NA	NA	22566660	22566868	31,61,74,6,28,1	56,118,145,35,61,33	0,2,6,2,0,6	90,156,150,55,70,63	NA	NA	NA	NA	NA
7871	ENSG00000085998.15	POMGNT1	chr1	-	NA	NA	NA	NA	NA	NA	7871	162,166,201	124,89,87	51,75,54	43,86,86	802	149	1.87107159988e-6	2.655882187607445e-5	0.195,0.257,0.3	0.181,0.139,0.104	0.109	NA	NA	NA	NA	RI	chr1|-|46196011|46196849|46196011|46196077|46196730|46196849	2.655882187607445e-5	0.109	0.25066666666666665	0.14133333333333334	1224	NA	NA	NA	NA	46196011	46196077	46196730	46196849	NA	NA	NA	NA	NA	NA	NA	46196011	46196849	38,27,47,2,6,1	4,14,26,14,1,7	120,125,128,35,68,46	124,89,87,43,86,86	NA	NA	NA	NA	NA	7871	chr1	-	NA	NA	NA	NA	NA	NA	7871	115,151,134	108,113,109	91,73,52	40,49,61	802	149	0.403690663732	0.6327246089482347	0.165,0.199,0.186	0.297,0.217,0.137	-0.034	NA	NA	NA	NA	0.6327246089482347	-0.034	0.18333333333333335	0.217	1096	NA	NA	NA	NA	46196011	46196077	46196730	46196849	NA	NA	NA	NA	NA	NA	NA	46196011	46196849	5,20,18,26,9,5	0,10,10,6,4,0	110,121,106,59,60,47	108,113,109,40,49,61	NA	NA	NA	NA	NA
7873	ENSG00000085998.15	POMGNT1	chr1	-	NA	NA	NA	NA	NA	NA	7873	202,203,205	0,0,2	54,85,60	4,0,3	1041	149	5.10033205313e-4	0.00320771652818391	1.0,1.0,0.936	0.659,1.0,0.741	0.179	NA	NA	NA	NA	RI	chr1|-|46196011|46197084|46196011|46196077|46196969|46197084	0.00320771652818391	0.179	0.9786666666666667	0.8	818	NA	NA	NA	NA	46196011	46196077	46196969	46197084	NA	NA	NA	NA	NA	NA	NA	46196011	46197084	38,27,47,2,6,1	29,12,3,3,6,2	135,164,155,49,73,57	0,0,2,4,0,3	NA	NA	NA	NA	NA	7873	chr1	-	NA	NA	NA	NA	NA	NA	7873	148,157,150	20,0,0	101,77,55	0,0,19	1041	149	0.972731458782	1	0.514,1.0,1.0	1.0,1.0,0.293	0.074	NA	NA	NA	NA	1	0.074	0.838	0.7643333333333333	727	NA	NA	NA	NA	46196011	46196077	46196969	46197084	NA	NA	NA	NA	NA	NA	NA	46196011	46197084	5,20,18,26,9,5	22,1,8,8,2,1	121,136,124,67,66,49	20,0,0,0,0,19	NA	NA	NA	NA	NA
7877	ENSG00000079616.14	KIF22	chr16	+	NA	NA	NA	NA	NA	NA	7877	2190,2327,2201	152,173,292	720,902,889	116,132,167	2869	149	3.30831138141e-5	3.1797124437e-4	0.428,0.411,0.281	0.244,0.262,0.217	0.132	NA	NA	NA	NA	RI	chr16|+|29799912|29802937|29799912|29800048|29802768|29802937	3.1797124437e-4	0.132	0.37333333333333335	0.241	10261	NA	NA	NA	NA	29799912	29800048	29802768	29802937	NA	NA	NA	NA	NA	NA	NA	29799912	29802937	115,97,90,51,37,50	257,215,200,68,117,112	1818,2015,1911,601,748,727	152,173,292,116,132,167	NA	NA	NA	NA	NA	7877	chr16	+	NA	NA	NA	NA	NA	NA	7877	1605,2260,2336	170,178,244	704,806,889	99,105,145	2869	149	1.30745959035e-4	9.570604201362e-4	0.329,0.397,0.332	0.27,0.285,0.242	0.087	NA	NA	NA	NA	9.570604201362e-4	0.087	0.3526666666666667	0.26566666666666666	9541	NA	NA	NA	NA	29799912	29800048	29802768	29802937	NA	NA	NA	NA	NA	NA	NA	29799912	29802937	86,27,122,32,25,38	124,296,258,95,94,141	1395,1937,1956,577,687,710	170,178,244,99,105,145	NA	NA	NA	NA	NA
7882	ENSG00000079616.14	KIF22	chr16	+	NA	NA	NA	NA	NA	NA	7882	146,166,166	237,208,290	38,55,73	131,149,261	237	149	1.31583675067e-8	3.282794777164e-7	0.279,0.334,0.265	0.154,0.188,0.15	0.129	NA	NA	NA	NA	RI	chr16|+|29803997|29805174|29803997|29805026|29805114|29805174	3.282794777164e-7	0.129	0.2926666666666667	0.164	1920	NA	NA	NA	NA	29803997	29805026	29805114	29805174	NA	NA	NA	NA	NA	NA	NA	29803997	29805174	109,89,88,30,25,43	39,89,82,12,33,34	0,0,0,0,0,0	237,208,290,131,149,261	NA	NA	NA	NA	NA	7882	chr16	+	NA	NA	NA	NA	NA	NA	7882	65,176,176	166,242,380	56,42,65	171,173,115	237	149	0.0284868191392	0.08199804613042364	0.198,0.314,0.226	0.171,0.132,0.262	0.058	NA	NA	NA	NA	0.08199804613042364	0.058	0.246	0.18833333333333335	1827	NA	NA	NA	NA	29803997	29805026	29805114	29805174	NA	NA	NA	NA	NA	NA	NA	29803997	29805174	31,151,117,43,28,46	41,38,68,15,20,28	0,0,0,0,0,0	166,242,380,171,173,115	NA	NA	NA	NA	NA
7930	ENSG00000035681.9	NSMAF	chr8	-	NA	NA	NA	NA	NA	NA	7930	152,227,182	206,369,391	80,83,124	213,361,382	285	149	2.58398870079e-8	5.912320415389656e-7	0.278,0.243,0.196	0.164,0.107,0.145	0.1	NA	NA	NA	NA	RI	chr8|-|58585651|58586000|58585651|58585761|58585897|58586000	5.912320415389656e-7	0.1	0.23900000000000002	0.13866666666666666	2770	NA	NA	NA	NA	58585651	58585761	58585897	58586000	NA	NA	NA	NA	NA	NA	NA	58585651	58586000	89,119,95,53,39,60	72,108,87,33,45,64	6,0,0,0,4,0	206,369,391,213,361,382	NA	NA	NA	NA	NA	7930	chr8	-	NA	NA	NA	NA	NA	NA	7930	115,232,243	230,383,456	78,88,121	225,274,330	285	149	8.4540607322e-5	6.6217993205908e-4	0.207,0.241,0.218	0.153,0.144,0.161	0.069	NA	NA	NA	NA	6.6217993205908e-4	0.069	0.222	0.15266666666666667	2775	NA	NA	NA	NA	58585651	58585761	58585897	58586000	NA	NA	NA	NA	NA	NA	NA	58585651	58586000	56,170,182,45,39,91	61,63,71,33,50,30	0,0,6,0,6,0	230,383,456,225,274,330	NA	NA	NA	NA	NA
7950	ENSG00000147576.17	ADHFE1	chr8	+	NA	NA	NA	NA	NA	NA	7950	28,12,22	19,15,6	0,4,2	4,14,7	322	149	3.41077209772e-5	3.2444130587498e-4	0.405,0.27,0.629	0.0,0.117,0.117	0.357	NA	NA	NA	NA	RI	chr8|+|66444366|66444748|66444366|66444420|66444593|66444748	3.2444130587498e-4	0.357	0.4346666666666667	0.078	133	NA	NA	NA	NA	66444366	66444420	66444593	66444748	NA	NA	NA	NA	NA	NA	NA	66444366	66444748	18,0,6,0,2,0	10,12,16,0,2,2	0,0,0,0,0,0	19,15,6,4,14,7	NA	NA	NA	NA	NA	7950	chr8	+	NA	NA	NA	NA	NA	NA	7950	1,23,17	16,41,11	15,22,3	20,13,27	322	149	0.806287652118	0.9914826168072902	0.028,0.206,0.417	0.258,0.439,0.049	-0.032	NA	NA	NA	NA	0.9914826168072902	-0.032	0.217	0.24866666666666667	209	NA	NA	NA	NA	66444366	66444420	66444593	66444748	NA	NA	NA	NA	NA	NA	NA	66444366	66444748	0,10,8,6,12,1	1,5,9,4,8,2	0,8,0,5,2,0	16,41,11,20,13,27	NA	NA	NA	NA	NA
7958	ENSG00000107862.7	GBF1	chr10	+	NA	NA	NA	NA	NA	NA	7958	177,163,121	3,4,1	110,115,77	7,5,23	776	149	1.21563745719e-4	9.6808946590767e-4	0.919,0.887,0.959	0.751,0.815,0.391	0.269	NA	NA	NA	NA	RI	chr10|+|102362474|102363396|102362474|102362628|102363255|102363396	9.6808946590767e-4	0.269	0.9216666666666666	0.6523333333333333	806	NA	NA	NA	NA	102362474	102362628	102363255	102363396	NA	NA	NA	NA	NA	NA	NA	102362474	102363396	42,43,7,27,51,27	18,20,20,16,13,11	117,100,94,67,51,39	3,4,1,7,5,23	NA	NA	NA	NA	NA	7958	chr10	+	NA	NA	NA	NA	NA	NA	7958	99,115,137	0,11,13	129,123,113	8,1,19	776	149	0.859709117168	1	1.0,0.667,0.669	0.756,0.959,0.533	0.029	NA	NA	NA	NA	1	0.029	0.7786666666666667	0.7493333333333333	768	NA	NA	NA	NA	102362474	102362628	102363255	102363396	NA	NA	NA	NA	NA	NA	NA	102362474	102363396	45,57,28,44,21,62	16,10,24,28,13,13	38,48,85,57,89,38	0,11,13,8,1,19	NA	NA	NA	NA	NA
7959	ENSG00000107862.7	GBF1	chr10	+	NA	NA	NA	NA	NA	NA	7959	142,142,117	27,43,61	85,67,51	59,62,55	740	149	1.37171325157e-5	1.4711713802201e-4	0.514,0.399,0.279	0.225,0.179,0.157	0.21	NA	NA	NA	NA	RI	chr10|+|102362474|102363396|102362474|102362664|102363255|102363396	1.4711713802201e-4	0.21	0.39733333333333337	0.187	911	NA	NA	NA	NA	102362474	102362664	102363255	102363396	NA	NA	NA	NA	NA	NA	NA	102362474	102363396	10,30,3,4,7,4	18,20,20,16,13,11	114,92,94,65,47,36	27,43,61,59,62,55	NA	NA	NA	NA	NA	7959	chr10	+	NA	NA	NA	NA	NA	NA	7959	56,76,120	64,64,100	93,107,63	56,55,61	740	149	0.0574668118227	0.14515313175526262	0.15,0.193,0.195	0.251,0.281,0.172	-0.055	NA	NA	NA	NA	0.14515313175526262	-0.055	0.17933333333333334	0.23466666666666666	915	NA	NA	NA	NA	102362474	102362664	102363255	102363396	NA	NA	NA	NA	NA	NA	NA	102362474	102363396	14,18,12,9,22,29	16,10,24,28,13,13	26,48,84,56,72,21	64,64,100,56,55,61	NA	NA	NA	NA	NA
7973	ENSG00000107862.7	GBF1	chr10	+	NA	NA	NA	NA	NA	NA	7973	148,137,174	49,44,103	68,84,77	55,48,91	292	149	0.00126928742289	0.00672130438442269	0.606,0.614,0.463	0.387,0.472,0.302	0.174	NA	NA	NA	NA	RI	chr10|+|102379852|102380686|102379852|102380362|102380505|102380686	0.00672130438442269	0.174	0.5609999999999999	0.387	1078	NA	NA	NA	NA	102379852	102380362	102380505	102380686	NA	NA	NA	NA	NA	NA	NA	102379852	102380686	36,55,55,43,30,37	114,80,119,25,44,40	6,2,0,0,10,0	49,44,103,55,48,91	NA	NA	NA	NA	NA	7973	chr10	+	NA	NA	NA	NA	NA	NA	7973	89,60,158	78,110,79	84,92,116	71,68,51	292	149	0.212085021475	0.394815488498004	0.368,0.218,0.505	0.376,0.408,0.537	-0.077	NA	NA	NA	NA	0.394815488498004	-0.077	0.3636666666666667	0.44033333333333335	1056	NA	NA	NA	NA	102379852	102380362	102380505	102380686	NA	NA	NA	NA	NA	NA	NA	102379852	102380686	44,40,50,28,38,54	51,20,109,56,55,77	0,0,0,0,0,0	78,110,79,71,68,51	NA	NA	NA	NA	NA
7991	ENSG00000107719.10	PALD1	chr10	+	NA	NA	NA	NA	NA	NA	7991	394,293,347	15,21,15	189,198,307	15,13,34	1000	149	0.0149822109996	0.0491551192346427	0.796,0.675,0.775	0.652,0.694,0.574	0.109	NA	NA	NA	NA	RI	chr10|+|70532994|70534073|70532994|70533070|70533921|70534073	0.0491551192346427	0.109	0.7486666666666667	0.64	1841	NA	NA	NA	NA	70532994	70533070	70533921	70534073	NA	NA	NA	NA	NA	NA	NA	70532994	70534073	28,12,6,3,18,17	34,50,40,12,18,11	332,231,301,174,162,279	15,21,15,15,13,34	NA	NA	NA	NA	NA	7991	chr10	+	NA	NA	NA	NA	NA	NA	7991	217,314,397	31,15,30	122,260,141	18,3,19	1000	149	0.737570104736	0.9377703697805	0.511,0.757,0.663	0.502,0.928,0.525	-0.008	NA	NA	NA	NA	0.9377703697805	-0.008	0.6436666666666667	0.6516666666666667	1567	NA	NA	NA	NA	70532994	70533070	70533921	70534073	NA	NA	NA	NA	NA	NA	NA	70532994	70534073	23,23,24,12,0,3	6,25,50,14,11,8	188,266,323,96,249,130	31,15,30,18,3,19	NA	NA	NA	NA	NA
7992	ENSG00000164941.14	INTS8	chr8	+	NA	NA	NA	NA	NA	NA	7992	318,357,299	24,16,13	196,147,204	19,42,47	269	149	4.61498816939e-8	1.0179535055647296e-6	0.88,0.925,0.927	0.851,0.66,0.706	0.172	NA	NA	NA	NA	RI	chr8|+|94866157|94866351|94866157|94866191|94866311|94866351	1.0179535055647296e-6	0.172	0.9106666666666667	0.739	1682	NA	NA	NA	NA	94866157	94866191	94866311	94866351	NA	NA	NA	NA	NA	NA	NA	94866157	94866351	209,251,190,142,113,143	134,127,151,70,56,90	0,0,0,0,0,0	24,16,13,19,42,47	NA	NA	NA	NA	NA	7992	chr8	+	NA	NA	NA	NA	NA	NA	7992	211,200,285	14,54,44	218,159,187	24,38,21	269	149	0.896868947943	1	0.893,0.672,0.782	0.834,0.699,0.831	-0.006	NA	NA	NA	NA	1	-0.006	0.7823333333333333	0.7879999999999999	1455	NA	NA	NA	NA	94866157	94866191	94866311	94866351	NA	NA	NA	NA	NA	NA	NA	94866157	94866351	152,115,168,127,98,131	77,106,136,108,79,74	0,0,0,0,4,0	14,54,44,24,38,21	NA	NA	NA	NA	NA
8002	ENSG00000182173.14	TSEN54	chr17	+	NA	NA	NA	NA	NA	NA	8002	1483,1596,1382	12,15,40	365,574,495	19,11,21	1090	149	3.71158282581e-4	0.00246614149535515	0.944,0.936,0.825	0.724,0.877,0.763	0.114	NA	NA	NA	NA	RI	chr17|+|75521408|75523335|75521408|75522333|75523274|75523335	0.00246614149535515	0.114	0.9016666666666666	0.788	6013	NA	NA	NA	NA	75521408	75522333	75523274	75523335	NA	NA	NA	NA	NA	NA	NA	75521408	75523335	111,82,133,28,75,44	255,245,185,55,103,86	1117,1269,1064,282,396,365	12,15,40,19,11,21	NA	NA	NA	NA	NA	8002	chr17	+	NA	NA	NA	NA	NA	NA	8002	1211,1610,1601	12,7,29	439,619,406	18,3,17	1090	149	0.003378075372	0.01469611183278246	0.932,0.969,0.883	0.769,0.966,0.766	0.094	NA	NA	NA	NA	0.01469611183278246	0.094	0.928	0.8336666666666667	5972	NA	NA	NA	NA	75521408	75522333	75523274	75523335	NA	NA	NA	NA	NA	NA	NA	75521408	75523335	66,94,101,29,49,23	186,259,235,64,60,44	959,1257,1265,346,510,339	12,7,29,18,3,17	NA	NA	NA	NA	NA
