ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
7464	ENSG00000122678	POLM	chr7	-							7464	145,149,129	20,7,10	104,109,148	0,0,3	313	149	4.98944985328e-09	1.436399366211876e-07	0.775,0.91,0.86	1.0,1.0,0.959	-0.138					RI	chr7|-|44074130|44074530|44074130|44074233|44074397|44074530	1.436399366211876e-07	-0.138	0.8483333333333334	0.9863333333333332	824					44074130	44074233	44074397	44074530								44074130	44074530	46,46,69,31,55,49	63,103,40,45,30,67	36,0,20,28,24,32	20,7,10,0,0,3						7464	chr7	-							7464	97,175,192	6,6,3	90,104,103	1,4,6	313	149	0.951333731748	1.0	0.885,0.933,0.968	0.977,0.925,0.891	-0.002					1.0	-0.002	0.9286666666666666	0.931	787					44074130	44074233	44074397	44074530								44074130	44074530	31,67,115,28,44,49	32,75,61,46,46,38	34,33,16,16,14,16	6,6,3,1,4,6						1.436399366211876e-07	-0.138	7	-	44074130	44074530	44074130	44074233	44074397	44074530	400	0	649	0	True	False	1.0		649	1	True	True	649	True	1.0	True	2	True	ENST00000434229;ENST00000435068	ENST00000434229;ENST00000435068	ENST00000242248;ENST00000335195;ENST00000395831;ENST00000430942;ENST00000458246;ENST00000492971	False	True	True	0.5	False	Stop_Codon	Stop_Codon	UFM1_dependent
7501	ENSG00000100867	DHRS2	chr14	+							7501	44,25,41	5,0,0	139,55,120	0,0,0	3405	149	0.00987003668297	0.0353729193103284	0.278,1.0,1.0	1.0,1.0,1.0	-0.241					RI	chr14|+|23639793|23643219|23639793|23639895|23643151|23643219	0.0353729193103284	-0.241	0.7593333333333333	1.0	429					23639793	23639895	23643151	23643219								23639793	23643219	0,0,0,1,1,0	0,0,0,9,7,7	44,25,41,129,47,113	5,0,0,0,0,0						7501	chr14	+							7501	56,72,86	0,6,0	94,85,130	0,0,2	3405	149	0.0354630749417	0.0979247871846942	1.0,0.344,1.0	1.0,1.0,0.74	-0.132					0.0979247871846942	-0.132	0.7813333333333333	0.9133333333333332	531					23639793	23639895	23643151	23643219								23639793	23643219	4,4,6,12,0,0	12,0,4,9,1,16	40,68,76,73,84,114	0,6,0,0,0,2						0.0353729193103284	-0.241	14	+	23639793	23643219	23639793	23639895	23643151	23643219	3426	0	1020	0	True	False	0.0		1020	0	False	False	1020	True	0.0	False	1	False	ENST00000556729	ENST00000556729	ENST00000250383;ENST00000344777;ENST00000432832;ENST00000553600;ENST00000553896;ENST00000556550;ENST00000556701;ENST00000557535;ENST00000611765	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
7562	ENSG00000166598	HSP90B1	chr12	+							7562	364,276,317	79,48,41	286,285,350	23,5,25	806	149	4.8784462211e-06	6.23221504745525e-05	0.46,0.515,0.588	0.697,0.913,0.721	-0.256					RI	chr12|+|103931520|103932418|103931520|103931623|103932280|103932418	6.23221504745525e-05	-0.256	0.521	0.777	2099					103931520	103931623	103932280	103932418								103931520	103932418	73,68,61,78,46,70	95,47,57,66,63,58	196,161,199,142,176,222	79,48,41,23,5,25						7562	chr12	+							7562	285,279,237	25,110,36	260,365,281	14,32,43	806	149	0.0649781294115	0.1599033918158307	0.678,0.319,0.549	0.774,0.678,0.547	-0.151					0.1599033918158307	-0.151	0.5153333333333334	0.6663333333333333	1967					103931520	103931623	103932280	103932418								103931520	103932418	28,56,52,62,67,59	61,79,54,61,56,59	196,144,131,137,242,163	25,110,36,14,32,43						6.23221504745525e-05	-0.256	12	+	103931520	103932418	103931520	103931623	103932280	103932418	898	0	3330	0	True	False	0.0		3330	0	False	False	3330	True	0.0	False	4	False	ENST00000679377;ENST00000680653;ENST00000681704;ENST00000681910	ENST00000679377;ENST00000680653;ENST00000681704;ENST00000681910	ENST00000299767;ENST00000540297;ENST00000548462;ENST00000548622;ENST00000549334;ENST00000550595;ENST00000614327;ENST00000640977;ENST00000679538;ENST00000679779;ENST00000679861;ENST00000680242;ENST00000680281;ENST00000680316;ENST00000680370;ENST00000680391;ENST00000680663;ENST00000680762;ENST00000680899;ENST00000680989;ENST00000681172;ENST00000681174;ENST00000681698;ENST00000681861;ENST00000681941;ENST00000681949	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
7590	ENSG00000197102	DYNC1H1	chr14	+							7590	167,100,109	8,3,19	107,85,35	0,4,0	364	149	0.000181323872434	0.0013477308918367	0.895,0.932,0.701	1.0,0.897,1.0	-0.123					RI	chr14|+|102050070|102050773|102050070|102050198|102050413|102050773	0.0013477308918367	-0.123	0.8426666666666667	0.9656666666666668	637					102050070	102050198	102050413	102050773								102050070	102050773	37,23,40,24,36,13	99,46,33,59,29,12	31,31,36,24,20,10	8,3,19,0,4,0						7590	chr14	+							7590	64,108,158	0,0,0	29,51,92	2,0,0	364	149	1.0	1.0	1.0,1.0,1.0	0.856,1.0,1.0	0.048					1.0	0.048	1.0	0.952	504					102050070	102050198	102050413	102050773								102050070	102050773	10,39,51,11,25,23	26,42,69,18,23,55	28,27,38,0,3,14	0,0,0,2,0,0						0.0013477308918367	-0.123	14	+	102050070	102050773	102050070	102050198	102050413	102050773	703	0	1195	0	True	False	1.0		1195	1	True	True	1195	True	1.0	True	1	False	ENST00000643591	ENST00000643591	ENST00000360184;ENST00000555062;ENST00000556229;ENST00000643437;ENST00000643729;ENST00000643829;ENST00000644239;ENST00000644881;ENST00000645039;ENST00000645085;ENST00000645149;ENST00000645978;ENST00000647143;ENST00000647204;ENST00000647366;ENST00000679720;ENST00000679910;ENST00000680120;ENST00000680178;ENST00000680200;ENST00000680313;ENST00000680423;ENST00000680715;ENST00000681066;ENST00000681283;ENST00000681536;ENST00000681574;ENST00000681822;ENST00000684561	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
7660	ENSG00000105835	NAMPT	chr7	-							7660	215,135,191	42,44,87	362,292,435	70,35,56	3366	149	9.4939878903e-07	1.4851309628397858e-05	0.185,0.12,0.089	0.186,0.27,0.256	-0.106					RI	chr7|-|106269153|106272658|106269153|106269312|106272529|106272658	1.4851309628397858e-05	-0.106	0.1313333333333333	0.2373333333333333	1964					106269153	106269312	106272529	106272658								106269153	106272658	5,27,4,10,2,12	5,2,15,17,7,8	205,106,172,335,283,415	42,44,87,70,35,56						7660	chr7	-							7660	202,202,242	41,50,45	417,298,248	43,57,40	3366	149	0.0304492786867	0.0865740084693885	0.179,0.152,0.192	0.3,0.188,0.215	-0.06					0.0865740084693885	-0.06	0.1743333333333333	0.2343333333333333	1885					106269153	106269312	106272529	106272658								106269153	106272658	1,2,0,24,2,8	4,7,11,25,10,17	197,193,231,368,286,223	41,50,45,43,57,40						1.4851309628397858e-05	-0.106	7	-	106269153	106272658	106269153	106269312	106272529	106272658	3505	0	6283	0	True	False	1.0		6283	1	True	True	6283	True	1.0	True	1	False	ENST00000680669	ENST00000680669	ENST00000222553;ENST00000354289;ENST00000393618;ENST00000417537;ENST00000424768;ENST00000441045;ENST00000467730;ENST00000484527;ENST00000486949;ENST00000489358;ENST00000489732;ENST00000491027;ENST00000679461;ENST00000679643;ENST00000679717;ENST00000679873;ENST00000679894;ENST00000679951;ENST00000680077;ENST00000680129;ENST00000680152;ENST00000680468;ENST00000680516;ENST00000680584;ENST00000680675;ENST00000680708;ENST00000680786;ENST00000680823;ENST00000680864;ENST00000680991;ENST00000681223;ENST00000681255;ENST00000681297;ENST00000681391;ENST00000681456;ENST00000681491;ENST00000681494;ENST00000681550;ENST00000681653;ENST00000681878;ENST00000681887;ENST00000681936	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
7780	ENSG00000055609	KMT2C	chr7	-							7780	539,427,424	75,57,61	662,536,935	46,66,50	3193	149	0.00230058552544	0.0109698214945552	0.251,0.259,0.245	0.402,0.275,0.466	-0.129					RI	chr7|-|152158862|152163826|152158862|152159072|152162116|152163826	0.0109698214945552	-0.129	0.2516666666666666	0.381	3878					152158862	152159072	152162116	152163826								152158862	152163826	54,68,46,87,43,58	28,22,17,30,29,26	457,337,361,545,464,851	75,57,61,46,66,50						7780	chr7	-							7780	446,501,519	62,95,94	608,468,577	59,97,58	3193	149	0.0869990220191	0.1999950871615321	0.251,0.197,0.205	0.325,0.184,0.317	-0.058					0.1999950871615321	-0.058	0.2176666666666666	0.2753333333333333	3584					152158862	152159072	152162116	152163826								152158862	152163826	48,63,46,66,64,75	26,1,17,22,27,8	372,437,456,520,377,494	62,95,94,59,97,58						0.0109698214945552	-0.129	7	-	152158862	152163826	152158862	152159072	152162116	152163826	4964	0	33573	0	True	False	0.0		33573	0	False	False	33573	True	0.0	False	1	False	ENST00000683120	ENST00000683120	ENST00000262189;ENST00000360104;ENST00000418061;ENST00000424877;ENST00000473186;ENST00000679393;ENST00000679560;ENST00000679882;ENST00000680029;ENST00000680877;ENST00000680969;ENST00000681923;ENST00000682283;ENST00000683178;ENST00000683200;ENST00000683397;ENST00000683502;ENST00000683625;ENST00000683670;ENST00000683886;ENST00000684261;ENST00000684307;ENST00000684398;ENST00000684649	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
7783	ENSG00000055609	KMT2C	chr7	-							7783	24,51,11	31,11,37	29,81,93	33,8,21	2190	149	0.00292039588089	0.0132847682059476	0.05,0.24,0.02	0.056,0.408,0.232	-0.129					RI	chr7|-|152202933|152205225|152202933|152203064|152205105|152205225	0.0132847682059476	-0.129	0.1033333333333333	0.2319999999999999	430					152202933	152203064	152205105	152205225								152202933	152205225	2,1,1,4,14,15	0,0,0,0,0,4	22,50,10,25,67,74	31,11,37,33,8,21						7783	chr7	-							7783	37,25,21	36,20,23	46,40,34	25,54,19	2190	149	0.415919450032	0.6453590849802795	0.065,0.078,0.058	0.111,0.048,0.109	-0.022					0.6453590849802795	-0.022	0.067	0.0893333333333333	380					152202933	152203064	152205105	152205225								152202933	152205225	0,0,0,6,0,9	1,0,4,0,0,0	36,25,17,40,40,25	36,20,23,25,54,19						0.0132847682059476	-0.129	7	-	152202933	152205225	152202933	152203064	152205105	152205225	2292	0	2268	0	True	False	0.0		2268	0	False	False	2268	True	0.0	False	1	False	ENST00000683254	ENST00000683254	ENST00000262189;ENST00000473186;ENST00000489110;ENST00000679645;ENST00000679882;ENST00000680969;ENST00000681033;ENST00000681838;ENST00000682176;ENST00000682283;ENST00000683200;ENST00000683490;ENST00000684550;ENST00000684623	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
7803	ENSG00000175265	GOLGA8A	chr15	-							7803	96,77,68	14,19,27	52,92,93	1,7,13	236	149	0.000472804625927	0.0030133067528643	0.812,0.719,0.614	0.97,0.892,0.819	-0.179					RI	chr15|-|34391122|34391426|34391122|34391265|34391352|34391426	0.0030133067528643	-0.179	0.715	0.8936666666666666	559					34391122	34391265	34391352	34391426								34391122	34391426	28,28,39,15,49,42	72,64,46,41,76,65	0,0,0,0,0,0	14,19,27,1,7,13						7803	chr15	-							7803	60,88,92	0,3,14	79,72,65	0,1,24	236	149	0.953362641082	1.0	1.0,0.949,0.806	1.0,0.978,0.631	0.049					1.0	0.049	0.9183333333333332	0.8696666666666667	498					34391122	34391265	34391352	34391426								34391122	34391426	20,17,38,23,27,27	53,82,85,70,52,53	0,0,0,0,0,0	0,3,14,0,1,24						0.0030133067528643	-0.179	15	-	34391122	34391426	34391122	34391265	34391352	34391426	304	0	0	0	False	False			0	0		False	0	False			2	False	ENST00000359187;ENST00000699472	ENST00000359187;ENST00000699472	ENST00000473125	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
7872	ENSG00000085998	POMGNT1	chr1	-							7872	199,184,224	4,21,0	73,88,74	1,0,0	850	149	6.92033137959e-05	0.0005943343420118	0.897,0.606,1.0	0.928,1.0,1.0	-0.142					RI	chr1|-|46196011|46196849|46196011|46196077|46196778|46196849	0.0005943343420118	-0.142	0.8343333333333334	0.976	868					46196011	46196077	46196778	46196849								46196011	46196849	38,27,47,2,6,1	38,32,29,22,14,20	123,125,148,49,68,53	4,21,0,1,0,0						7872	chr1	-							7872	165,183,156	0,0,4	106,80,64	0,6,0	850	149	0.0687949827259	0.166514188649984	1.0,1.0,0.872	1.0,0.7,1.0	0.057					0.166514188649984	0.057	0.9573333333333334	0.9	764					46196011	46196077	46196778	46196849								46196011	46196849	5,20,18,26,9,5	50,38,32,21,8,12	110,125,106,59,63,47	0,0,4,0,6,0						0.0005943343420118	-0.142	1	-	46196011	46196849	46196011	46196077	46196778	46196849	838	0	3156	0	True	False	0.0		3156	0	False	False	3156	True	0.0	False	1	False	ENST00000688919	ENST00000688919	ENST00000371984;ENST00000371992;ENST00000396420;ENST00000477114;ENST00000489985;ENST00000497439;ENST00000684817;ENST00000684898;ENST00000685230;ENST00000685275;ENST00000685444;ENST00000685704;ENST00000685775;ENST00000685833;ENST00000686252;ENST00000686379;ENST00000686724;ENST00000686737;ENST00000687112;ENST00000687149;ENST00000687197;ENST00000687235;ENST00000687613;ENST00000687683;ENST00000688032;ENST00000688596;ENST00000688608;ENST00000689031;ENST00000689717;ENST00000689756;ENST00000690377;ENST00000690678;ENST00000691209;ENST00000691243;ENST00000692169;ENST00000692202;ENST00000692322;ENST00000692369;ENST00000692599;ENST00000692635;ENST00000693168;ENST00000693218;ENST00000693223;ENST00000693365	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
7962	ENSG00000107862	GBF1	chr10	+							7962	74,33,45	7,16,6	63,78,71	0,1,9	299	149	0.00100455237691	0.0056306354435211	0.84,0.507,0.789	1.0,0.975,0.797	-0.212					RI	chr10|+|102376559|102377128|102376559|102376784|102376934|102377128	0.0056306354435211	-0.212	0.712	0.924	403					102376559	102376784	102376934	102377128								102376559	102377128	20,12,13,22,14,18	54,21,32,41,64,53	0,0,0,0,0,0	7,16,6,0,1,9						7962	chr10	+							7962	87,49,152	0,4,2	68,53,53	0,4,8	299	149	0.0146574545929	0.0484755576596512	1.0,0.859,0.974	1.0,0.868,0.768	0.066					0.0484755576596512	0.066	0.9443333333333334	0.8786666666666667	480					102376559	102376784	102376934	102377128								102376559	102377128	17,20,44,15,15,12	70,29,107,53,38,41	0,0,1,0,0,0	0,4,2,0,4,8						0.0056306354435211	-0.212	10	+	102376559	102377128	102376559	102376784	102376934	102377128	569	0	8603	0	True	False	2.0		8603	2	True	True	8603	True	2.0	True	1	False	ENST00000676560	ENST00000676560	ENST00000369983;ENST00000673650;ENST00000674034;ENST00000676513;ENST00000676558;ENST00000676682;ENST00000676877;ENST00000676939;ENST00000676993;ENST00000677100;ENST00000677240;ENST00000677247;ENST00000677269;ENST00000677439;ENST00000677487;ENST00000677506;ENST00000677618;ENST00000677642;ENST00000677655;ENST00000677811;ENST00000678036;ENST00000678319;ENST00000678344;ENST00000678351;ENST00000678417;ENST00000678476;ENST00000678504;ENST00000678514;ENST00000678558;ENST00000678571;ENST00000678585;ENST00000678665;ENST00000678666;ENST00000678742;ENST00000679013;ENST00000679155;ENST00000679186;ENST00000679238;ENST00000679280	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
7963	ENSG00000107862	GBF1	chr10	+							7963	59,22,32	127,81,148	50,71,66	92,69,122	283	149	9.69510550308e-05	0.0007947912693166	0.197,0.125,0.102	0.222,0.351,0.222	-0.124					RI	chr10|+|102376559|102377128|102376559|102376800|102376934|102377128	0.0007947912693166	-0.124	0.1413333333333333	0.265	939					102376559	102376800	102376934	102377128								102376559	102377128	5,1,0,9,12,13	54,21,32,41,64,53	0,0,0,0,0,0	127,81,148,92,69,122						7963	chr10	+							7963	80,38,131	151,116,199	54,48,44	117,95,74	283	149	0.973494204655	1.0	0.218,0.147,0.257	0.195,0.21,0.238	-0.007					1.0	-0.007	0.2073333333333333	0.2143333333333333	1147					102376559	102376800	102376934	102377128								102376559	102377128	10,12,24,3,12,3	70,29,107,53,38,41	0,0,0,0,0,0	151,116,199,117,95,74						0.0007947912693166	-0.124	10	+	102376559	102377128	102376559	102376800	102376934	102377128	569	0	8603	0	True	False	2.0		8603	2	True	True	8603	True	2.0	True	1	False	ENST00000676560	ENST00000676560	ENST00000369983;ENST00000673650;ENST00000674034;ENST00000676513;ENST00000676558;ENST00000676682;ENST00000676877;ENST00000676939;ENST00000676993;ENST00000677100;ENST00000677240;ENST00000677247;ENST00000677269;ENST00000677439;ENST00000677487;ENST00000677506;ENST00000677618;ENST00000677642;ENST00000677655;ENST00000677811;ENST00000678036;ENST00000678319;ENST00000678344;ENST00000678351;ENST00000678417;ENST00000678476;ENST00000678504;ENST00000678514;ENST00000678558;ENST00000678571;ENST00000678585;ENST00000678665;ENST00000678666;ENST00000678742;ENST00000679013;ENST00000679155;ENST00000679186;ENST00000679238;ENST00000679280	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
7980	ENSG00000104381	GDAP1	chr8	+							7980	57,66,138	17,6,20	165,192,220	3,15,1	1109	149	3.30545521475e-05	0.00031797124437	0.311,0.596,0.481	0.881,0.632,0.967	-0.364					RI	chr8|+|74361883|74363053|74361883|74361978|74362938|74363053	0.00031797124437	-0.364	0.4626666666666666	0.8266666666666667	900					74361883	74361978	74362938	74363053								74361883	74363053	1,6,27,47,31,28	18,15,39,20,19,28	38,45,72,98,142,164	17,6,20,3,15,1						7980	chr8	+							7980	101,94,100	0,5,2	214,171,141	6,15,10	1109	149	0.0177042758921	0.0564499060783484	1.0,0.716,0.87	0.827,0.605,0.655	0.166					0.0564499060783484	0.166	0.862	0.6956666666666667	859					74361883	74361978	74362938	74363053								74361883	74363053	14,6,23,17,5,33	13,9,14,52,49,31	74,79,63,145,117,77	0,5,2,6,15,10						0.00031797124437	-0.364	8	+	74361883	74363053	74361883	74361978	74362938	74363053	1170	0	4983	0	True	False	0.0		4983	0	False	False	4983	True	0.0	False	1	False	ENST00000674926	ENST00000674926	ENST00000220822;ENST00000434412;ENST00000520797;ENST00000521096;ENST00000522568;ENST00000523640;ENST00000524195;ENST00000674612;ENST00000674710;ENST00000674754;ENST00000674756;ENST00000674806;ENST00000674865;ENST00000674934;ENST00000674944;ENST00000674946;ENST00000674973;ENST00000675007;ENST00000675060;ENST00000675165;ENST00000675220;ENST00000675265;ENST00000675336;ENST00000675376;ENST00000675463;ENST00000675472;ENST00000675474;ENST00000675560;ENST00000675565;ENST00000675625;ENST00000675633;ENST00000675661;ENST00000675706;ENST00000675821;ENST00000675832;ENST00000675928;ENST00000675944;ENST00000675999;ENST00000676049;ENST00000676112;ENST00000676120;ENST00000676143;ENST00000676207;ENST00000676377;ENST00000676415;ENST00000676443	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
8116	ENSG00000197363	ZNF517	chr8	+							8116	76,26,40	12,14,5	15,29,33	0,0,0	1326	149	1.4260415071e-10	5.908436838876486e-09	0.416,0.173,0.473	1.0,1.0,1.0	-0.646					RI	chr8|+|144802869|144804238|144802869|144802947|144804124|144804238	5.908436838876486e-09	-0.646	0.354	1.0	250					144802869	144802947	144804124	144804238								144802869	144804238	13,3,0,0,10,11	0,0,6,0,0,1	63,23,34,15,19,21	12,14,5,0,0,0						8116	chr8	+							8116	14,21,63	0,1,0	37,8,42	3,0,0	1326	149	0.401324364476	0.630652572748	1.0,0.702,1.0	0.581,1.0,1.0	0.04					0.630652572748	0.04	0.9006666666666666	0.8603333333333333	189					144802869	144802947	144804124	144804238								144802869	144804238	8,2,5,11,0,0	0,0,0,0,0,0	6,19,58,26,8,42	0,1,0,3,0,0						5.908436838876486e-09	-0.646	8	+	144802869	144804238	144802869	144802947	144804124	144804238	1369	0	1249	0	True	False	1.0		1249	1	True	True	1249	True	1.0	True	1	False	ENST00000530879	ENST00000530879	ENST00000359971;ENST00000525105;ENST00000526178;ENST00000528012;ENST00000529429;ENST00000533965	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
8190	ENSG00000064545	TMEM161A	chr19	-							8190	218,271,180	57,94,94	146,180,192	27,56,35	252	149	0.0134252541428	0.0450348240720183	0.693,0.63,0.531	0.762,0.655,0.764	-0.109					RI	chr19|-|19121307|19121668|19121307|19121421|19121524|19121668	0.0450348240720183	-0.109	0.618	0.727	1550					19121307	19121421	19121524	19121668								19121307	19121668	137,208,124,104,146,171	84,66,54,45,35,35	0,0,12,0,8,0	57,94,94,27,56,35						8190	chr19	-							8190	149,186,403	57,59,67	174,209,153	18,20,44	252	149	0.0171501912275	0.0550026578984984	0.607,0.651,0.781	0.851,0.861,0.673	-0.115					0.0550026578984984	-0.115	0.6796666666666666	0.795	1539					19121307	19121421	19121524	19121668								19121307	19121668	95,126,322,140,174,121	60,88,102,40,36,40	6,0,0,0,0,0	57,59,67,18,20,44						0.0450348240720183	-0.109	19	-	19121307	19121668	19121307	19121421	19121524	19121668	361	0	1424	0	True	False	2.0		1424	2	True	True	1424	True	2.0	True	1	False	ENST00000587406	ENST00000587406	ENST00000162044;ENST00000450333;ENST00000587096;ENST00000587583;ENST00000587925;ENST00000587985;ENST00000589448;ENST00000590216;ENST00000591031	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
8265	ENSG00000114745	GORASP1	chr3	-							8265	182,237,312	24,7,1	161,103,114	0,0,5	686	149	0.00885942574618	0.0322409487688876	0.622,0.88,0.985	1.0,1.0,0.832	-0.115					RI	chr3|-|39098740|39099503|39098740|39098815|39099352|39099503	0.0322409487688876	-0.115	0.829	0.944	1146					39098740	39098815	39099352	39099503								39098740	39099503	89,77,90,50,25,52	13,34,22,13,10,12	80,126,200,98,68,50	24,7,1,0,0,5						8265	chr3	-							8265	151,224,308	3,7,0	133,100,95	0,10,0	686	149	0.37792074103	0.6039596223374694	0.916,0.874,1.0	1.0,0.685,1.0	0.035					0.6039596223374694	0.035	0.93	0.895	1031					39098740	39098815	39099352	39099503								39098740	39099503	60,94,120,32,47,31	26,14,23,19,21,21	65,116,165,82,32,43	3,7,0,0,10,0						0.0322409487688876	-0.115	3	-	39098740	39099503	39098740	39098815	39099352	39099503	763	0	4838	0	True	False	2.0		4838	2	True	True	4838	True	2.0	True	6	False	ENST00000473827;ENST00000476334;ENST00000695415;ENST00000695429;ENST00000695446;ENST00000695596	ENST00000473827;ENST00000476334;ENST00000695415;ENST00000695429;ENST00000695446;ENST00000695596	ENST00000319283;ENST00000411813;ENST00000419156;ENST00000422110;ENST00000427459;ENST00000431601;ENST00000437458;ENST00000441081;ENST00000441302;ENST00000452389;ENST00000453680;ENST00000469471;ENST00000470910;ENST00000479124;ENST00000479927;ENST00000489587;ENST00000492064;ENST00000695412;ENST00000695414;ENST00000695416;ENST00000695424;ENST00000695425;ENST00000695426;ENST00000695427;ENST00000695428;ENST00000695430;ENST00000695431;ENST00000695441;ENST00000695442;ENST00000695443;ENST00000695444;ENST00000695445;ENST00000695587;ENST00000695588;ENST00000695589;ENST00000695590;ENST00000695591;ENST00000695592;ENST00000695593;ENST00000695594;ENST00000695595;ENST00000695597	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
8315	ENSG00000106948	AKNA	chr9	-							8315	126,106,212	18,15,47	127,247,249	19,11,15	2208	149	0.00503999148811	0.0205350350864388	0.321,0.323,0.233	0.311,0.602,0.528	-0.188					RI	chr9|-|114343707|114346009|114343707|114343803|114345862|114346009	0.0205350350864388	-0.188	0.2923333333333333	0.4803333333333333	1192					114343707	114343803	114345862	114346009								114343707	114346009	11,4,8,10,23,7	0,0,0,1,3,7	115,102,204,116,221,235	18,15,47,19,11,15						8315	chr9	-							8315	135,169,160	2,13,27	161,238,183	2,19,13	2208	149	0.574903957597	0.803667824057473	0.82,0.467,0.286	0.845,0.458,0.487	-0.072					0.803667824057473	-0.072	0.5243333333333333	0.5966666666666667	1122					114343707	114343803	114345862	114346009								114343707	114346009	11,7,10,11,1,30	0,3,0,0,5,0	124,159,150,150,232,153	2,13,27,2,19,13						0.0205350350864388	-0.188	9	-	114343707	114346009	114343707	114343803	114345862	114346009	2302	0	1215	0	True	False	0.0		1215	0	False	False	1215	True	0.0	False	1	False	ENST00000492875	ENST00000492875	ENST00000223791;ENST00000307564;ENST00000374075;ENST00000374079;ENST00000374088	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
